AlkalinedStocks,0,0,0.0,2,1,1,13,3
AllenWindsor52,0,0,0.0,8.9k,9,82,2.8k,31
Alperfx,0,0,0.0,1.4k,14,61,2,12
AlphaAnalyst,0,0,0.0,1.1k,33,1.4k,107,1
Alwayslucky,0,0,0.0,288,1,5,69,31
Alwayswins69,0,0,0.0,2,0,0,0,0
America1304,0,0,0.0,22,64,3,0,169
Amiller364,0,0,0.0,1,0,0,1,22
Amoore1012,0,0,0.0,6,0,0,1,5
AnEducatedGuess,0,1,0.0,24,6,0,11,9
AnalogKid,0,0,0.0,109,60,4,13,6
Anitoni5,0,0,0.0,12.6k,123,141,2.0k,75
Annihilous,0,0,0.0,1.5k,62,11,608,33
Another1Another1,0,0,0.0,32,9,3,48,27
Anstin,0,0,0.0,1.8k,24,20,6.5k,22
Anthony1234,0,0,0.0,7,3,1,2,0
AntsinmyeyesJohnson1,0,0,0.0,92,3,1,43,7
Arcoman,0,0,0.0,397,1,6,42,3
AriQ09,0,0,0.0,563,68,86,388,32
ArvinNTK,0,0,0.0,34,12,1,76,36
Asee,0,0,0.0,41,15,0,47,211
AspenShredder,0,0,0.0,4.9k,48,122,709,72
Ass2017,0,0,0.0,84,0,0,57,245
Assapopoulos,0,0,0.0,444,65,2,20,67
AtillaTheKhan,0,0,0.0,21,2,2,6,11
Atonysav,0,0,0.0,1.6k,5,9,296,15
AudiA6,0,0,0.0,4,0,0,0,1
AyyDubX,0,0,0.0,2,1,0,0,3
BBC1,0,0,0.0,281,61,3,216,13
BGRIndex,0,0,0.0,8,1,0,4,6
BJFANC,0,0,0.0,49,0,0,0,7
BUtrader22,0,0,0.0,41,0,0,2,3
Badmonk,0,0,0.0,29,1,0,4,6
Bambam8686,0,0,0.0,473,1,5,4,0
Bammi,0,0,0.0,26,0,0,9,0
Bartenderman,0,0,0.0,1.5k,72,27,533,17
Basaria,0,0,0.0,448,63,6,123,19
Bati,0,0,0.0,602,34,16,14,17
Batman1969,0,0,0.0,2.4k,19,24,8,38
Bazzil,0,0,0.0,82,5,0,11,18
Beachgoer,0,0,0.0,10,0,0,2,2
BearBait,0,0,0.0,2.7k,67,33,1.0k,99
BearJewClark,0,0,0.0,44,0,0,6,1
Bearintheforest,0,0,0.0,15,0,1,15,1
BeesAreAwesome,0,0,0.0,32,0,0,2,0
Behumble,0,0,0.0,38,60,0,0,7
Benb6880,1,1,0.0,13,0,0,3,4
Berriz,0,0,0.0,246,12,3,258,49
BigLed1975,0,0,0.0,52,1,0,37,42
BigPoop,0,0,0.0,35,2,0,32,49
BigRedd003,0,0,0.0,149,2,2,285,6
Biglosshaus,0,0,0.0,429,10,4,131,14
Bijayadhakal,0,0,0.0,3,40,1,8,26
Bilgewater,0,0,0.0,11,0,1,0,0
BillChuck,0,0,0.0,4,0,2,13,9
BillyBoy944,0,0,0.0,1.6k,132,40,3.6k,11
BizWitch,0,0,0.0,9.3k,87,110,9.5k,34
BlackBuddha,0,0,0.0,447,40,13,808,22
Blooperz,0,0,0.0,5.3k,67,18,181,74
BlueHorseshoe80,0,0,0.0,42,0,0,0,0
BlueWagonBBQ,0,0,0.0,84,0,0,101,3
BobBear,0,0,0.0,249,0,1,19,1
Bobbleaque,0,0,0.0,1.5k,59,16,30,1
Bobmurphy7,0,0,0.0,4,4,0,1,7
Bobospy5,0,0,0.0,351,45,3,37,17
Boeyster,0,0,0.0,409,95,3,79,42
Bones70,0,0,0.0,87,14,0,52,39
Bonzaicb,0,0,0.0,13,0,0,9,11
Borneough,0,0,0.0,11,0,0,4,10
BoronSulfide,0,0,0.0,33,6,2,7,12
Boruba,0,0,0.0,9,4,0,1,12
BostonKDog,0,0,0.0,5.0k,89,257,1.1k,19
BottomPhishing,0,0,0.0,273,69,3,113,8
BradleyRainer,0,0,0.0,8,13,2,0,19
BraveODyen,0,0,0.0,675,6,84,396,6
Brokenmarket,0,0,0.0,8,0,0,2,0
BronxTrader,0,0,0.0,150,3,3,75,0
BrownSound,0,0,0.0,361,10,5,1,7
Bruins29,0,0,0.0,1.0k,7,14,602,35
Bullish1357,0,0,0.0,363,95,11,1.4k,8
Buratino,0,0,0.0,41,1,0,269,18
Burkenstocks27,0,0,0.0,35,0,0,1,2
Burnabagel,0,0,0.0,4.2k,4,15,2.3k,45
Burnee,0,0,0.0,3,0,0,0,0
CAC40,0,0,0.0,26,1,0,0,14
CEOFraud,0,0,0.0,135,0,1,3,2
CMTrade,0,0,0.0,79,64,3,13,0
COYI,0,0,0.0,1.9k,1,4,4,6
CW326jc,0,0,0.0,596,4,17,259,6
Cabela2011,0,0,0.0,101,5,2,369,9
Cadusa7,0,0,0.0,2,1,0,1,6
Caldwell676,0,0,0.0,601,41,12,2.2k,41
CalebCintary,0,0,0.0,52,3,1,12,26
Californiakid,0,0,0.0,40,2,2,6,14
Canuckinvestor,0,0,0.0,237,35,1,48,74
CaptainHindsight,0,0,0.0,165,64,2,61,20
Cashslow,0,0,0.0,593,2,4,234,23
Catoptric,0,0,0.0,5,13,1,13,22
Caymansunset,0,0,0.0,5,46,3,213,10
CertainUncertainty,0,0,0.0,875,65,19,738,18
ChangeInControl,0,0,0.0,127,3,2,33,3
Chap2012,0,0,0.0,243,7,1,124,40
ChefSanz,0,0,0.0,21,0,0,14,0
Chickenlyps,0,0,0.0,1.4k,19,15,53,9
ChinUp,0,0,0.0,125,6,2,83,37
Choselton2017,0,0,0.0,86,4,1,30,10
Ciscoyah,1,1,0.0,51,2,2,251,6
Citysummery,0,0,0.0,27,2,1,21,5
Clackamas,0,0,0.0,17,4,2,73,0
Climber21,0,0,0.0,4,0,0,13,8
CluelessSpender,0,0,0.0,29,0,0,1,2
Cntrysky,0,0,0.0,515,70,9,56,217
CoffeePlusStocks,0,0,0.0,5,5,0,106,5
ComebackKid777,0,0,0.0,3.3k,15,20,1.7k,15
Comments,0,0,0.0,1.9k,83,7,1.6k,110
Contrahour,0,0,0.0,4.3k,814,34.1k,219,16
Cool65,0,0,0.0,4.8k,33,22,3.1k,63
CoveredCallHunter,0,0,0.0,8.8k,3,65,300,40
CraigAbdul,0,0,0.0,73,7,6,69,14
CreamInvestments,0,0,0.0,1.0k,174,48,294,74
CreativiTimothy,0,0,0.0,76,51,27,165,16
Cyberchrist,0,0,0.0,1.8k,53,25,296,12
D1dh,0,0,0.0,10,70,3,320,71
DDMachine,0,0,0.0,837,4,4,115,16
DProfessor,0,0,0.0,22,82,4,41,25
Dahod,0,0,0.0,307,5,2,20,42
Dangremaus,0,0,0.0,2.0k,59,21,647,4
Daniash12,0,0,0.0,2.0k,151,22,2.4k,44
DaniellDPh,0,0,0.0,84,0,1,0,0
Danielmacias85,0,0,0.0,1,0,0,1,2
Danielworld,0,0,0.0,30,60,0,7,20
Danny180,0,0,0.0,194,1,0,16,6
Danny713,0,0,0.0,10.5k,218,307,1.5k,13
DannyMeisterson,0,0,0.0,17,60,1,6,0
DaphneBrooke,0,0,0.0,820,63,7,57,13
Darkadvocate,0,0,0.0,2,0,0,2,2
Darkswede,0,0,0.0,173,71,5,233,287
DarthGoat,0,0,0.0,411,12,17,7,0
DarthTrader1,0,0,0.0,135,2,2,64,60
Dauntless1,0,0,0.0,32,1,1,7,7
Dave72picks,0,0,0.0,1.1k,7,8,72,17
Dave789,0,0,0.0,9,0,0,0,0
DavidC2,0,0,0.0,54,0,0,6,10
Davidlogston38,0,0,0.0,266,0,1,28,1
DavinciCode,0,0,0.0,201,5,4,27,0
Day2Traitor,0,0,0.0,458,10,7,16,22
DayDreamingFUND,0,0,0.0,5.7k,1,279,47,138
DayTradeWarrior,0,0,0.0,9.0k,14,27.2k,284,0
DayTraderParadise,0,0,0.0,9.1k,59,3.0k,4.4k,2
Daytrader3333,0,0,0.0,154,5,4,128,43
Dccc,0,0,0.0,5.6k,45,22,140,12
Dealmaker222,0,0,0.0,30,0,2,6,26
Deathbyinvesting,0,0,0.0,465,0,5,75,9
December,0,0,0.0,1.8k,7,24,149,50
Decemberist,0,0,0.0,4.5k,115,26,1.3k,175
Deekman,0,0,0.0,1.1k,60,26,972,135
DeepFreeze,0,0,0.0,7.8k,109,272,2.3k,202
DeesBees,0,0,0.0,80,3,0,91,3
DeetsDaBest,0,0,0.0,297,80,5,140,34
Deezyay,0,0,0.0,84,7,2,21,94
DekmarTrades,0,0,0.0,8.4k,0,10.2k,509,0
Dell67,0,0,0.0,178,1,5,851,15
Delonzo85,0,0,0.0,6,1,0,134,7
Delphidelion,0,0,0.0,261,9,1,90,4
DeltaStar,0,0,0.0,448,73,9,44,98
DenJ,0,0,0.0,25,1,2,23,22
DennisJDaniel,0,0,0.0,247,127,3,168,203
DerivEdg,0,0,0.0,1.5k,84,382,140,8
DesignPro77,0,0,0.0,1.7k,60,3,294,29
Desjardb,0,0,0.0,862,4,0,253,172
Detroitblues,0,0,0.0,10.0k,18,343,1,70
Devcon,0,0,0.0,70,30,2,66,27
09zpelton,0,0,0.0,20,4,0,23,8
10baggerclub,0,0,0.0,755,1,3,16,46
12String,0,0,0.0,91,12,3,56,11
1Killerbee,0,0,0.0,1.3k,2,9,421,2
2btheman,0,0,0.0,5.0k,62,47,53,1
2dollartrader,0,0,0.0,3.5k,342,51,1.3k,223
30atrade,0,0,0.0,23,4,0,5,5
407superman,0,0,0.0,2,68,1,3,2
5341406A,0,0,0.0,25,19,1,3,21
57398AG,0,0,0.0,5,0,0,7,1
7figaninja,0,0,0.0,37,102,14,35,33
A01,0,0,0.0,512,75,10,27,41
ADGandrew,0,0,0.0,36,1,1,6,10
ADoe,0,0,0.0,320,23,3,214,3
AJPDollar,0,0,0.0,93,4,2,35,82
AMHMidwest,0,0,0.0,187,18,6,211,14
AMilkGuy,0,0,0.0,26,0,0,0,5
ANDTHNSUM,0,0,0.0,197,6,2,115,18
AT22,0,0,0.0,9,60,1,2,0
Advisorless,0,0,0.0,237,4,5,4,0
AjEz61,0,0,0.0,601,239,16,174,92
Alib2,0,0,0.0,498,15,4,917,1
All4thedough,0,0,0.0,162,5,2,30,14
Alwaysdiversify,0,0,0.0,450,129,11,26,87
AmericanDream,0,0,0.0,142,67,1,240,54
AndyFeldstein,0,0,0.0,61,0,1,107,0
AngryBundleofSticks,0,0,0.0,3,0,0,0,1
AnonymousTraderx,0,0,0.0,2.1k,9,72,1.5k,50
AnselPonceDiama,0,0,0.0,226,50,7,39,22
Anthonus,0,0,0.0,436,4,6,414,1
Antonella,0,0,0.0,116,82,3,285,44
Artan2018,0,0,0.0,468,3,3,1.1k,4
AscendTrading,0,0,0.0,1.0k,140,1.0k,99,284
AtomicMarkets,0,0,0.0,210,3,3,55,8
Auguste7777,0,0,0.0,8,6,2,2,2
AustinHill14,0,0,0.0,19,11,0,37,11
Avenuetobias,0,0,0.0,14,0,0,2,2
Awethentik,0,0,0.0,32,0,0,36,1
Ayu2001,0,0,0.0,116,4,0,23,0
BFW,0,0,0.0,133,1,6,14,8
BagHolding4Days,0,0,0.0,1.9k,28,21,600,93
Bageleater,0,0,0.0,99,60,1,249,18
BagsMcStacks,0,0,0.0,12.7k,535,374,385,96
Bapa,0,0,0.0,263,3,4,16,39
BeautyT,0,0,0.0,348,59,8,563,81
Beginner101,0,0,0.0,134,6,0,8,38
Bendaytrader,0,0,0.0,13,11,1,2,1
Benny011,0,0,0.0,28,0,0,4,1
Bgold2225,0,0,0.0,33,0,0,5,0
BigBen,0,0,0.0,2,0,1,0,3
Billybobbyjoe,0,0,0.0,124,2,1,31,0
BioBeach,0,0,0.0,53,0,3,23,29
BlackOp,0,0,0.0,926,20,38,525,73
Bluechip123,0,0,0.0,1.9k,8,14,24,25
Bluntman225,0,0,0.0,10,0,0,30,3
Bones1,0,0,0.0,205,0,0,221,33
Bonestock,0,0,0.0,599,0,2,168,24
Boomwati,0,0,0.0,17,26,0,6,57
Boonedogg,0,0,0.0,3.7k,125,38,299,286
Brian314,0,0,0.0,55,9,0,108,20
Brodie123,0,0,0.0,32,69,5,48,25
BullishRider,0,0,0.0,105,72,4,48,53
Bullnbearmkt,0,0,0.0,14,10,1,4,16
Buybuyamericanpie,0,0,0.0,772,4,13,189,82
Bvuittonet,0,0,0.0,4,0,3,70,6
CBaggz,0,0,0.0,81,38,6,100,246
CRJ,0,0,0.0,14,3,4,42,21
CRR,0,0,0.0,256,1,3,406,16
Cajas,0,0,0.0,723,65,1,524,15
Cam35,0,0,0.0,1.2k,160,27,3.7k,43
CapitalAtRisk,0,0,0.0,67,60,2,0,0
CaptainCox,0,0,0.0,1.1k,10,33,188,28
CashStr8Homie,0,0,0.0,1.1k,33,13,353,24
Cedars9212,0,0,0.0,6.7k,76,49,682,77
Chefx,0,0,0.0,93,3,2,26,52
ChickenChicken,0,0,0.0,14,61,1,12,4
Chickyboy,0,0,0.0,11.9k,1,116,1.8k,5
CigsNWhiskey,0,0,0.0,18,1,0,9,3
ClayTrader25,0,0,0.0,19.3k,0,16.2k,39,0
Cliffynet,0,0,0.0,94,0,0,4,31
CloudBased,0,0,0.0,4,2,0,0,6
Cnavas5,0,0,0.0,72,3,1,8,18
CombatTrader,0,0,0.0,5.6k,11,17,35,35
ConsistentGreen,0,0,0.0,3,1,1,6,7
CoolHeaded,0,0,0.0,78,0,1,26,5
Corvette1001,0,0,0.0,11,50,0,21,62
Cproffitt3,0,0,0.0,18,0,0,11,8
CrazyEddie,0,0,0.0,15,54,0,0,0
CreaTrades,0,0,0.0,1.9k,88,30,520,129
Crosz22,0,0,0.0,97,68,2,18,8
Csal440,0,0,0.0,117,1,2,22,7
CyclingBoy,0,0,0.0,126,0,1,92,61
DRC1,0,0,0.0,1.8k,243,86,2.3k,32
DRock1779,0,1,0.0,94,3,1,29,1
DaBulls,0,0,0.0,257,61,6,2,22
DaceWiley,0,0,0.0,913,51,6,99,5
DaveyJones2025,0,0,0.0,458,60,2,0,0
Davidsaudi,0,0,0.0,115,354,18,407,15
DeadSeRi0uS,0,0,0.0,4.4k,96,75,1.3k,20
DeanCorso,0,0,0.0,404,20,21,205,17
DebMo,0,0,0.0,20,2,1,100,3
Demoman,0,0,0.0,2.2k,51,22,936,80
Dethagon,0,0,0.0,139,28,4,1.0k,34
Deviner,0,0,0.0,335,0,1,0,0
Dewonguy,0,0,0.0,761,33,11,1.1k,26
DexterWORLD,0,0,0.0,11,0,0,2,21
Dggagirl,0,0,0.0,277,173,24,1.6k,11
Dhennssie22,0,0,0.0,508,9,5,23,34
Dhop,0,0,0.0,41,0,0,21,3
DiamondDogs,0,0,0.0,709,7,8,277,12
Diamondback424,0,0,0.0,178,63,1,180,9
Diana12,0,0,0.0,600,36,16,2.4k,39
Dictatorsaurus,0,0,0.0,7.8k,0,12,13,0
Diesal57,0,0,0.0,1.3k,14,9,198,112
DikFungus,0,0,0.0,44,0,0,2,13
Dikkepei315,0,0,0.0,2.9k,38,21,1.3k,26
Dillon1992,0,0,0.0,2,0,0,6,3
DillyDillyMoney,0,0,0.0,143,1,1,21,27
Dimebag,0,0,0.0,738,90,18,383,42
Dimivw,0,0,0.0,27,0,0,4,0
Dinan,0,0,0.0,28,66,3,42,8
Dingo2,0,0,0.0,336,1,2,3,23
Dipper2013,0,0,0.0,239,34,8,49,4
DirectKarma,0,0,0.0,206,12,9,186,15
DisruptiveTechnology,0,0,0.0,8.1k,639,423,2.4k,296
DivGro,0,0,0.0,200,60,25,1,52
ChaoWho,2,1,-0.01,104,7,0,103,12
Doctabones,0,1,-0.03,972,28,11,3,45
BigBawler,0,1,-0.03,2.5k,51,14,409,11
Bigtime1mil,0,2,-0.03,11,61,3,25,155
BakedChicken,1,2,-0.04,192,0,0,26,1
Curioustrader12,0,1,-0.04,29,3,1,2,0
808amber,1,2,-0.05,8,0,0,9,8
Brigid,0,1,-0.06,10,28,6,14,40
DOptions,0,1,-0.06,304,28,7,38,14
CryptoCapitalist,2,1,-0.06,147,1,1,48,3
Bullsheets,1,3,-0.07,404,119,5,66,16
Azereke,1,1,-0.08,125,2,0,35,3
CNITPUMPER,4,2,-0.08,112,1,6,159,11
Augie84,0,1,-0.11,304,8,5,354,5
Bundatoo,1,1,-0.11,101,22,3,824,2
AesopsTables,0,1,-0.12,6.5k,77,66,952,28
April0505,8,3,-0.12,24.2k,13,488,4.2k,71
Chariott,2,3,-0.13,37,4,1,3,19
A1EN,0,1,-0.14,3,5,2,4,26
BuckNastiest,4,1,-0.14,204,3,10,53,1
Cryptoda,0,1,-0.14,176,10,4,77,128
BPPharmaguy,4,2,-0.14,1.0k,60,27,497,42
Alefrisbee,8,8,-0.15,192,8,1,384,23
4RunnerDude,7,5,-0.16,1.1k,36,5,493,63
Bobthesnowdog,0,1,-0.16,19,1,1,322,27
DanimalVv,0,2,-0.16,103,15,1,65,15
Darlette,0,1,-0.16,12,0,0,17,16
BullButter,2,8,-0.17,90,2,4,125,43
1stXtrader,0,1,-0.18,70,3,1,272,9
AshBull,0,1,-0.18,12,1,1,0,1
Buffalo2Florida,1,3,-0.18,24,0,0,30,3
Bullrape,0,1,-0.18,50,64,1,311,45
BioLux,2,5,-0.19,4.1k,91,188,7.6k,43
Campbelj,1,1,-0.19,7,4,0,12,1
Djengis,0,1,-0.2,21,0,0,9,0
Farbsie,0,2,-0.21,3.4k,8,15,112,78
ArtVandelay2,1,2,-0.21,1.2k,40,24,259,53
DiscountCashBro,0,1,-0.21,445,7,7,145,108
00jeson,0,1,-0.23,974,103,23,1.8k,23
AwesomeDay,0,1,-0.23,5.8k,69,69,1.1k,300
Dagate78,0,1,-0.23,845,58,14,164,95
Avenida,0,3,-0.24,173,5,3,589,10
1kpercent,19,21,-0.24,3.3k,36,75,881,60
1mmonthebid,2,1,-0.24,70,0,0,5,0
DailySpread,0,1,-0.24,2.5k,121,28,697,61
BullishScott,2,2,-0.25,10,0,0,0,0
AsITradeMyStocks,0,2,-0.25,214,2,156,10,20
AkashMukherjeeBlockchain,2,3,-0.27,99,16,3,31,15
BuyUnder5,0,6,-0.27,191,0,2,27,2
CrissCross2,0,1,-0.27,37,65,1,2,0
Diesel4wd,0,1,-0.28,198,3,4,15,57
Dmj26,0,1,-0.29,13,22,3,6,36
AbstractDreamz,6,8,-0.3,2.7k,349,44,3.4k,78
BullShepHerd,1,1,-0.3,604,18,6,337,77
Bodacious2018,4,2,-0.3,517,4,3,744,46
Brianduffie13,0,1,-0.3,7,0,0,0,1
Chandler1679,0,1,-0.3,1,4,0,0,38
BigLikeHorse,0,1,-0.31,735,0,5,106,4
BigWheeler,0,3,-0.31,486,20,5,1.0k,8
EitherDirection,5,11,-0.31,17.2k,28,169,4.4k,28
CLTrader5,0,1,-0.31,2,42,5,1,29
AllAboutTheBull,1,1,-0.31,136,40,13,154,26
BSlobs,0,1,-0.31,782,26,6,784,56
BourneForThis,0,1,-0.31,142,96,2,327,69
Dinky291,1,1,-0.32,209,0,0,154,2
Ashouration,0,2,-0.33,26,12,0,9,10
BernieBro,0,1,-0.33,15,0,0,8,1
BrunoCapital,0,2,-0.33,47,3,0,86,17
CTDHoldingsLLC,0,5,-0.34,28,15,1,164,10
HILLSandVALLEYS,2,3,-0.34,72,2,3,29,8
Chaselewis100,4,3,-0.35,294,79,6,716,11
BullDog2020,0,1,-0.36,5,21,0,29,11
BioBandito,0,1,-0.37,167,0,1,170,13
AlejandroV,7,8,-0.38,62,0,0,55,10
BufferCache,0,1,-0.38,33,8,3,277,52
AlessioUrban,0,1,-0.39,19,2,1,27,7
BELGIANTRADER,0,2,-0.4,27,10,2,39,53
AdamPohh,1,1,-0.41,26,0,1,0,17
251ned,2,7,-0.41,1.2k,41,17,1.7k,52
Amasai,0,1,-0.42,30,0,0,34,11
Ciye,2,2,-0.42,4,2,0,0,22
BearerOfBadNews,13,28,-0.43,1.5k,96,10,232,6
Butterball,3,2,-0.47,130,20,4,170,16
CatholicTraderJMJ,3,5,-0.48,85,0,1,131,11
Dancinboots1,0,1,-0.48,1.8k,5,14,739,15
Barkubist,0,1,-0.48,14,3,0,33,0
Blu3Dream,21,7,-0.49,502,0,1,358,11
AAZ123,3,3,-0.5,157,2,1,63,62
AppetiteForRisk,3,1,-0.5,752,11,17,10,9
BrendonG,0,1,-0.5,363,77,2,176,264
Ajordan37,0,5,-0.51,26,64,2,11,41
BigLeague11,0,1,-0.53,35,0,0,1,6
Elementary,2,2,-0.53,350,68,55,33,11
Bulldog01,0,1,-0.55,3.7k,62,114,1.7k,34
AeroAnalysis,0,5,-0.57,518,21,29,17,28
DollarNSense,0,1,-0.57,3.9k,722,92,533,75
Bohaus,3,5,-0.57,1.1k,7,7,322,30
Dips2Rips,0,1,-0.57,207,27,10,323,23
16braung,4,2,-0.58,211,100,6,637,40
AMTrader66,2,2,-0.58,75,3,0,7,12
FoxTrader006,1,1,-0.58,17,2,1,29,90
CanadianMoney,0,1,-0.58,315,63,11,340,20
Adjustyourtone,0,1,-0.59,134,30,3,58,20
Bagabar,9,2,-0.6,37,63,2,2,8
EROCK253,0,1,-0.6,1,0,0,0,58
2015er,0,2,-0.61,96,60,1,16,18
BigPapiKJ,0,1,-0.61,6.2k,21,196,1.0k,300
BUGS,0,1,-0.62,132,4,0,145,5
Bigdaddydong,0,1,-0.62,11,11,1,12,12
DJ4Z,1,3,-0.62,3.6k,4,14,3.3k,2
Black306,0,1,-0.62,11,5,0,16,43
DaveGriesbach,0,2,-0.62,24,6,1,21,25
Dharr7,0,2,-0.62,876,18,15,2.5k,2
Diamonddiggerhn,0,1,-0.63,8,1,0,56,6
GianNico15,3,2,-0.64,1.2k,8,28,432,49
CasaStcoks,0,2,-0.64,13,0,0,27,3
BK2017,4,3,-0.65,218,4,1,107,9
Fujimac187,0,1,-0.65,38,60,1,14,15
CollegeMac,2,6,-0.65,546,16,22,178,26
BullishArmy,1,1,-0.66,14,1,1,4,0
12cullenj,0,1,-0.67,448,9,1,462,68
EricPost,2,2,-0.67,570,3,0,479,160
Arbok,0,1,-0.67,24,0,0,38,2
AdeptTrades,0,2,-0.68,298,3,1,106,0
Cloudrunner,9,12,-0.68,2.9k,30,22,1.6k,87
AMSI,0,1,-0.68,18,6,2,14,33
BernardK,0,1,-0.68,8,0,0,5,4
Bobmomoney,2,4,-0.69,1.4k,17,6,68,73
Celegorm,0,1,-0.7,52,4,1,71,6
E190GUY,0,1,-0.7,74,71,3,350,147
AnalyseTrading,0,1,-0.72,312,0,15,14,17
DaveTrades,3,8,-0.72,376,8,12,5,8
Covertj,1,1,-0.75,1.1k,82,37,2.4k,27
Diotrephes,2,5,-0.75,793,0,10,398,3
Alansmailbox,1,1,-0.76,130,19,1,218,77
122Eric,0,1,-0.77,10,0,1,13,11
ChurchofStochastic,0,1,-0.77,3,0,0,1,5
DJStockSauce,4,5,-0.78,83,26,1,315,51
CCrazy1990,0,2,-0.79,124,0,2,136,1
DenDennis,1,1,-0.79,83,15,3,506,3
DoDaMan,4,4,-0.8,2.6k,88,60,2.5k,43
Aditya123,0,1,-0.82,5,0,0,1,2
26doucette,0,2,-0.83,5,1,0,2,0
Amirm78,0,2,-0.83,15,0,1,0,0
AwwwYeaaaa,8,15,-0.83,374,5,3,320,15
AntBanks,0,1,-0.85,1.0k,58,182,4.2k,281
CastAwayTrader,7,6,-0.85,1.2k,3,249,8,9
Acrisio,2,2,-0.85,60,18,3,10,18
1ManiB,0,2,-0.86,36,2,0,36,22
Bsmboy,0,1,-0.86,1.0k,10,11,127,43
Aatish,1,1,-0.86,188,71,4,183,61
Boss5033,0,1,-0.88,24,17,2,34,214
AmbroseDeadmeat,0,1,-0.89,38,0,0,47,1
BoulderB,0,1,-0.9,8,0,0,7,2
CatalystInvestments,1,1,-0.9,2.9k,1,181,3.0k,9
BabeRuthless713,1,1,-0.91,34,1,0,42,79
BanaT,0,1,-0.91,2.3k,64,51,3.2k,32
CJMA255,1,1,-0.92,8,1,0,5,5
Bebopdoowah,0,1,-0.93,19,1,0,21,15
AndddItsGone,0,1,-0.94,25,0,0,12,13
BIGBLACKTHUNDER,2,5,-0.95,191,10,0,23,51
Argantonio23f,1,2,-0.96,167,65,3,224,25
Davedfox,15,13,-0.96,214,41,4,310,35
FLESH360,3,1,-0.97,295,38,9,209,74
BullisHere,0,1,-0.98,38,4,2,37,19
BlaqamoreNBWS,0,1,-0.99,194,15,9,71,19
Armando2018,2,2,-1.0,8.2k,164,1.2k,1.2k,81
Bmetz24,0,2,-1.0,40,6,1,71,124
DREADNOUGHT13,0,2,-1.0,1.1k,5,13,2.1k,6
Crisis,0,1,-1.01,37,34,1,116,119
Deadmeat,1,6,-1.01,139,0,0,23,18
Doubledown13,16,14,-1.02,130,32,2,263,17
AZN,1,3,-1.03,1.2k,0,11,114,13
CentralBanks,0,2,-1.03,1.2k,100,30,5.4k,80
CritiqueCapital,5,4,-1.04,716,25,17,213,19
AMC7,0,1,-1.05,1.1k,21,10,1.6k,283
AuroraGirl,2,2,-1.05,115,144,20,395,133
BrandonAngLS,0,2,-1.06,14,0,1,1,31
DayTradersGroup,3,3,-1.06,98,0,168,21,0
3dancers,2,3,-1.08,287,109,20,803,119
BrooksRam,0,2,-1.08,15,3,1,31,3
DabDaddyVaughn,0,1,-1.08,1,0,0,1,7
1DSPDoc,1,2,-1.09,247,112,120,183,11
Briank50,1,1,-1.09,22,10,0,143,65
DaretobearMe,2,3,-1.09,41,5,1,21,52
Dickersonm08,2,1,-1.1,77,49,8,86,134
Capitalarmada,1,1,-1.11,2.3k,33,84,1.1k,93
242work242,0,1,-1.12,2.0k,65,42,271,110
5pmFreedom,6,3,-1.13,24,1,1,71,17
DesertMan,0,2,-1.15,2.1k,67,31,224,21
AustenThatGuy,0,1,-1.16,281,168,11,350,104
Awiz2,0,1,-1.16,257,1,8,0,42
BullishView,3,2,-1.17,60,25,9,44,5
1kingchan,0,1,-1.18,2,2,0,0,6
BucNasty,0,1,-1.18,279,0,0,92,116
CyberDEAD,3,1,-1.18,350,31,4,469,59
CostanzaRules,0,1,-1.18,33,61,1,5,33
Fundme,0,1,-1.18,353,8,4,302,82
Aw104,0,6,-1.18,112,5,1,67,11
DeadStickTrading,0,3,-1.18,110,3,0,262,11
34west,3,3,-1.19,330,21,5,843,11
BJC3,9,4,-1.19,1.5k,75,16,2.2k,298
BruceFree07,21,17,-1.19,595,14,16,1.3k,57
Cody928,0,1,-1.19,34,19,3,11,159
DWinter152,0,1,-1.19,154,4,0,111,14
DeltaVega,1,1,-1.2,4.8k,85,67,1.8k,55
Anthonytheinvestor,18,20,-1.21,136,7,1,57,11
Bluetundra18,0,2,-1.21,38,4,1,27,5
DB474747,6,9,-1.21,338,3,5,114,2
Ashwinkumar,3,1,-1.22,11,8,0,1,22
Athena101,2,1,-1.24,157,57,7,240,99
Danty05,0,3,-1.24,9,5,0,9,6
BreakingTheLaw,0,1,-1.24,868,6,7,547,6
Deltafaatl,1,3,-1.25,118,10,2,83,3
ArdgeB,45,31,-1.26,858,7,44,84,99
Battsinvest,0,2,-1.26,132,5,3,18,19
BionicTrading,0,2,-1.27,771,19,18,19,29
BrownBearCub,9,3,-1.27,306,5,1,558,59
3ngl15hm4n,0,1,-1.28,10,61,0,35,10
DeviantLittleBastard,0,1,-1.28,1.1k,6,2,433,30
AltecBX,1,1,-1.29,3.5k,36,67,1,24
BullPoopLogic,0,19,-1.29,128,20,3,95,2
ChingTrade,5,5,-1.3,167,52,17,98,208
CalvinGecko,6,2,-1.31,464,13,12,96,31
4salepeter,0,6,-1.31,4.3k,66,74,2.3k,10
DBroadbent,1,1,-1.33,2.1k,6,7,857,111
BioPharmageddon,2,1,-1.33,234,60,3,167,9
Ab001,0,1,-1.33,23,0,0,27,22
99cast,0,2,-1.34,7,0,0,1,45
AlphaBully,0,4,-1.35,79,30,2,637,90
Bc3345,0,1,-1.36,964,65,5,88,9
