LaserTrader23,False,2019-01-15 15:59:00,41.283,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""APHA"" href=""/symbol/APHA"" id=""APHA-150730762-864"">$APHA</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150730762-865"">$CGC</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""CRON"" href=""/symbol/CRON"" id=""CRON-150730762-866"">$CRON</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""ACB"" href=""/symbol/ACB"" id=""ACB-150730762-867"">$ACB</a></span>
<a data-event=""click"" href=""https://www.reuters.com/article/us-usa-trump-barr-marijuana/u-s-attorney-general-nominee-wont-target-law-abiding-marijuana-businesses-idUSKCN1P92JO"" rel=""noopener nofollow"" target=""_blank"">reuters.com/article/us-usa-...</a>

-AG nominee “personally opposes Cannabis legalization”
-Wants Congress to come up with plan</div></div>"
TraderLeibniz,True,2019-01-15 14:19:00,43.899,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710950-1910"">$CGC</a></span> Bears BTFO!  Theresa May and Cuomo introduce Free Trade  Deal on <span><a data-event=""click"" data-for=""cashTag"" data-tip=""MJ"" href=""/symbol/MJ"" id=""MJ-150710950-1911"">$MJ</a></span> and Hemp!  Deal to be concluded at Tea Time!</div></div>"
TradeNice,False,2019-01-15 14:19:00,43.899,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710925-1914"">$CGC</a></span> That bridge is Canopy stock EOD</div></div>"
done99,True,2019-01-15 14:19:00,43.899,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710866-1917"">$CGC</a></span>  
 
I don't give a FUCK about your thanks, Cuomo. Let's MOVE.</div></div>"
hambonejohnny,True,2019-01-15 14:19:00,43.899,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710857-1920"">$CGC</a></span> please push through 44.20! Then......moon river bay bay!</div></div>"
done99,True,2019-01-15 14:18:00,43.866,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710823-1923"">$CGC</a></span>  
 
No one gives a fuck about your thanking party! Start dunking on bears or get off my screen!!!</div></div>"
Beorge_Gush,True,2019-01-15 14:18:00,43.866,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710808-1926"">$CGC</a></span> if only he could speak faster</div></div>"
TechGeek,True,2019-01-15 14:18:00,43.866,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710685-1932"">$CGC</a></span> He just told that judge to get off her ass. No fucks given. lol</div></div>"
SwingReaper,True,2019-01-15 14:17:00,43.85,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""ACB.CA"" href=""/symbol/ACB.CA"" id=""ACB-CA-150710652-1935"">$ACB.CA</a></span> /<span><a data-event=""click"" data-for=""cashTag"" data-tip=""ACB"" href=""/symbol/ACB"" id=""ACB-150710652-1936"">$ACB</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""WEED.CA"" href=""/symbol/WEED.CA"" id=""WEED-CA-150710652-1937"">$WEED.CA</a></span> / <span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710652-1938"">$CGC</a></span> Anyone thinking these two are long holds?</div></div>"
Penn_State_Economist,True,2019-01-15 14:17:00,43.85,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710606-1941"">$CGC</a></span> Holding my bags all the way to 47</div></div>"
strategery76,True,2019-01-15 14:16:00,43.781,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710438-1947"">$CGC</a></span> <a data-event=""click"" href=""http://players.brightcove.net/2886492229001/default_default/index.html?videoId=5452960876001"" rel=""noopener nofollow"" target=""_blank"">players.brightcove.net/2886...</a></div></div>"
TechGeek,True,2019-01-15 14:15:00,43.77,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710181-1953"">$CGC</a></span> Every time he completes a sentence, he should say ""marijuana"", and then continue talking.   $90 SP incoming</div></div>"
done99,True,2019-01-15 14:15:00,43.77,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710119-1956"">$CGC</a></span>  
 
STEP ON THEIR THROATS CUOMO C'MON MAN</div></div>"
brc1,True,2019-01-15 14:14:00,43.81,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710085-1959"">$CGC</a></span> link plz!!</div></div>"
done99,True,2019-01-15 14:14:00,43.81,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150710007-1968"">$CGC</a></span>  
 
Bears: ""Going red!"" ""Shorting big here!"" ""Puts, puts, puts!"" 
Bulls: ""Uhh, y'all colorblind?""</div></div>"
strategery76,True,2019-01-15 14:13:00,43.847,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150709811-1980"">$CGC</a></span> stream is up.</div></div>"
Cabogirl,True,2019-01-15 14:12:00,43.73,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150709733-1983"">$CGC</a></span> Going UP!</div></div>"
done99,True,2019-01-15 14:12:00,43.73,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150709707-1989"">$CGC</a></span>  
 
If Cuomo alone pumps this shit up to $50 today I'll write his name in on the next presidential ballot in 2020.</div></div>"
xio8ups,False,2019-01-15 14:12:00,43.73,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150709666-1992"">$CGC</a></span> going red</div></div>"
alexsimonelis,True,2019-01-15 14:11:00,43.788,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150709547-1995"">$CGC</a></span> Yowsah</div></div>"
Big_MooLahs,True,2019-01-15 14:11:00,43.788,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150709489-2002"">$CGC</a></span> lets gggoooooooo</div></div>"
Elemental21,True,2019-01-15 14:11:00,43.788,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150709473-2005"">$CGC</a></span> Cuomo! Cuomo! Cuomo!</div></div>"
revanalytics,True,2019-01-15 14:11:00,43.788,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150709421-2008"">$CGC</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""MJ"" href=""/symbol/MJ"" id=""MJ-150709421-2009"">$MJ</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""NEPT"" href=""/symbol/NEPT"" id=""NEPT-150709421-2010"">$NEPT</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""APHA"" href=""/symbol/APHA"" id=""APHA-150709421-2011"">$APHA</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""CRON"" href=""/symbol/CRON"" id=""CRON-150709421-2012"">$CRON</a></span> man just start the broadcast already... don't get me wrong, jazz is great but not right now</div></div>"
TechGeek,True,2019-01-15 14:11:00,43.788,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150709418-2015"">$CGC</a></span> awe shit ya'll</div></div>"
FantasyTrade,True,2019-01-15 14:09:00,43.795,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""ACB.CA"" href=""/symbol/ACB.CA"" id=""ACB-CA-150709086-2024"">$ACB.CA</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""WEED.CA"" href=""/symbol/WEED.CA"" id=""WEED-CA-150709086-2025"">$WEED.CA</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150709086-2026"">$CGC</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""ACB"" href=""/symbol/ACB"" id=""ACB-150709086-2027"">$ACB</a></span> Im getting bullish on EMH.V 🚀🚀🚀🚀🚀</div></div>"
NachoBank,True,2019-01-15 14:08:00,43.755,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150708913-2030"">$CGC</a></span> How is this not over 45 by now??? Stupid market...</div></div>"
BuckyRB6,False,2019-01-15 14:08:00,43.755,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150708836-2033"">$CGC</a></span> 3rd rejection at 44.20</div></div>"
brownmario23,True,2019-01-15 14:07:00,43.78,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150708719-2039"">$CGC</a></span> greedy little mms. Trying to take out as many stops as possible before the explosion</div></div>"
Sickboy138138,True,2019-01-15 14:07:00,43.78,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150708685-2042"">$CGC</a></span> he’s waiting for the dip to buy calls then he’ll come out</div></div>"
yellowstar116,True,2019-01-15 14:06:00,43.73,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150708492-2048"">$CGC</a></span> <a data-event=""click"" href=""https://www.benzinga.com/pressreleases/19/01/r12987744/canopy-growth-to-announce-third-quarter-fiscal-2019-financial-results"" rel=""noopener nofollow"" target=""_blank"">benzinga.com/pressreleases/...</a></div></div>"
eddie_m08,True,2019-01-15 14:05:00,43.761,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150708337-2054"">$CGC</a></span> it’s 2:05. Hurry up asshole!</div></div>"
twitty4141,True,2019-01-15 14:04:00,43.847,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150708244-2060"">$CGC</a></span> $60!!!!0</div></div>"
dukesilver92,True,2019-01-15 14:03:00,44.044,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150708040-2063"">$CGC</a></span> if 2pm call is great then what’s gonna happen?</div></div>"
TheTRex,True,2019-01-15 14:03:00,44.044,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150708031-2066"">$CGC</a></span> boom 💥 send it 🎉 🎈 🎊 $60</div></div>"
yellowstar116,True,2019-01-15 14:02:00,44.23,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150707751-2072"">$CGC</a></span> Financial Results
2:00 pm, January 15, 2019</div></div>"
J9000,True,2019-01-15 14:01:00,44.211,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150707674-2078"">$CGC</a></span> </div></div>"
VTAlum,True,2019-01-15 14:01:00,44.211,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150707634-2081"">$CGC</a></span> Pulled back $1 on low 1M volume. Back up on higher volume than the drop = accumulation.</div></div>"
Michelangelo,True,2019-01-15 14:01:00,44.211,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150707618-2087"">$CGC</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""WEED.CA"" href=""/symbol/WEED.CA"" id=""WEED-CA-150707618-2088"">$WEED.CA</a></span> <a data-event=""click"" href=""https://www.newswire.ca/news-releases/canopy-growth-to-announce-third-quarter-fiscal-2019-financial-results-868589558.html"" rel=""noopener nofollow"" target=""_blank"">newswire.ca/news-releases/c...</a></div></div>"
totherescue,True,2019-01-15 14:01:00,44.211,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150707577-2091"">$CGC</a></span> <a data-event=""click"" href=""http://players.brightcove.net/2886492229001/default_default/index.html?videoId=5452960876001"" rel=""noopener nofollow"" target=""_blank"">players.brightcove.net/2886...</a></div></div>"
strategery76,True,2019-01-15 13:59:00,44.054,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150707361-2100"">$CGC</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""HIPH"" href=""/symbol/HIPH"" id=""HIPH-150707361-2101"">$HIPH</a></span> wow.</div></div>"
VTAlum,True,2019-01-15 13:58:00,44.024,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150707167-2107"">$CGC</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""TLRY"" href=""/symbol/TLRY"" id=""TLRY-150707167-2108"">$TLRY</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150707167-2109"">$CGC</a></span> The True WS Cannabis King has been chosen today.</div></div>"
rama2050,False,2019-01-15 13:56:00,44.042,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""TLRY"" href=""/symbol/TLRY"" id=""TLRY-150706699-2129"">$TLRY</a></span> bulls sell go to <span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706699-2130"">$CGC</a></span> more of a legit company</div></div>"
underprime,True,2019-01-15 13:55:00,44.01,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706635-2133"">$CGC</a></span> am i doing it right?</div></div>"
ylr,True,2019-01-15 13:55:00,44.01,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""WEED.CA"" href=""/symbol/WEED.CA"" id=""WEED-CA-150706560-2136"">$WEED.CA</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706560-2137"">$CGC</a></span> Setting up for power hour. <a data-event=""click"" href=""/topic/LightItUp"">#LightItUp</a></div></div>"
shortvolume,True,2019-01-15 13:55:00,44.01,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706538-2140"">$CGC</a></span> NHOD COMING</div></div>"
tyronica1,True,2019-01-15 13:55:00,44.01,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706500-2143"">$CGC</a></span> Spring Break, 4/20 Day, this stock has room to grow higher then TLRY, long term, GLTA</div></div>"
topstockalerts,True,2019-01-15 13:54:00,44.02,"<div class=""MessageStreamView__body___2giLh""><div>Names to watch for power hour:

<span><a data-event=""click"" data-for=""cashTag"" data-tip=""FPAY"" href=""/symbol/FPAY"" id=""FPAY-150706398-2149"">$FPAY</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""AYTU"" href=""/symbol/AYTU"" id=""AYTU-150706398-2150"">$AYTU</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""BSQR"" href=""/symbol/BSQR"" id=""BSQR-150706398-2151"">$BSQR</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""CCCL"" href=""/symbol/CCCL"" id=""CCCL-150706398-2152"">$CCCL</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""ACHV"" href=""/symbol/ACHV"" id=""ACHV-150706398-2153"">$ACHV</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""VHC"" href=""/symbol/VHC"" id=""VHC-150706398-2154"">$VHC</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""VRML"" href=""/symbol/VRML"" id=""VRML-150706398-2155"">$VRML</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706398-2156"">$CGC</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""MYOS"" href=""/symbol/MYOS"" id=""MYOS-150706398-2157"">$MYOS</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""VVUS"" href=""/symbol/VVUS"" id=""VVUS-150706398-2158"">$VVUS</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""NBEV"" href=""/symbol/NBEV"" id=""NBEV-150706398-2159"">$NBEV</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""YOGA"" href=""/symbol/YOGA"" id=""YOGA-150706398-2160"">$YOGA</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""ABIL"" href=""/symbol/ABIL"" id=""ABIL-150706398-2161"">$ABIL</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""EARS"" href=""/symbol/EARS"" id=""EARS-150706398-2162"">$EARS</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""NXTD"" href=""/symbol/NXTD"" id=""NXTD-150706398-2163"">$NXTD</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""MBOT"" href=""/symbol/MBOT"" id=""MBOT-150706398-2164"">$MBOT</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""UXIN"" href=""/symbol/UXIN"" id=""UXIN-150706398-2165"">$UXIN</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""TYME"" href=""/symbol/TYME"" id=""TYME-150706398-2166"">$TYME</a></span></div></div>"
shortvolume,True,2019-01-15 13:54:00,44.02,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706330-2177"">$CGC</a></span> NHOD Coming .. hold on</div></div>"
erdcruz18,True,2019-01-15 13:53:00,44.06,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706308-2180"">$CGC</a></span> got break away from <span><a data-event=""click"" data-for=""cashTag"" data-tip=""TLRY"" href=""/symbol/TLRY"" id=""TLRY-150706308-2181"">$TLRY</a></span> bs</div></div>"
shortvolume,True,2019-01-15 13:53:00,44.06,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706150-2190"">$CGC</a></span> HIDDEN FLOW</div></div>"
Timschmidt9945,True,2019-01-15 13:52:00,44.06,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706108-2196"">$CGC</a></span></div></div>"
Beorge_Gush,True,2019-01-15 13:52:00,44.06,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706082-2199"">$CGC</a></span> im going to disney</div></div>"
VTAlum,True,2019-01-15 13:52:00,44.06,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706061-2202"">$CGC</a></span> Chip stocks made many first time billionaires. 2019-2030 will mint pot stock billionaires.</div></div>"
done99,True,2019-01-15 13:52:00,44.06,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150706030-2205"">$CGC</a></span>  
 
I'm going to Miami</div></div>"
strategery76,True,2019-01-15 13:52:00,44.06,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150705977-2208"">$CGC</a></span> here we go.</div></div>"
Sickboy138138,True,2019-01-15 13:52:00,44.06,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150705954-2211"">$CGC</a></span> 🚀🚀🚀</div></div>"
brownmario23,True,2019-01-15 13:51:00,43.94,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150705869-2217"">$CGC</a></span> BOOM $44 and then BOOM $44.25 and then BOOM STRATOSPHERE</div></div>"
mosh2151984,False,2019-01-15 13:51:00,43.94,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150705835-2220"">$CGC</a></span> starting short position</div></div>"
shortvolume,True,2019-01-15 13:51:00,43.94,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150705762-2231"">$CGC</a></span> 24% upside GET IN</div></div>"
twitty4141,True,2019-01-15 13:49:00,43.814,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150705523-2249"">$CGC</a></span> BUYS COMING IN!!!!!</div></div>"
Schick14,True,2019-01-15 13:48:00,43.934,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150705374-2258"">$CGC</a></span> 45 today</div></div>"
done99,True,2019-01-15 13:48:00,43.934,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150705335-2261"">$CGC</a></span>  
 
Already doubled down I'm all in at $31 let's go! CRACK THIS WALL MAN PUSH IT!</div></div>"
done99,True,2019-01-15 13:47:00,43.923,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150705103-2264"">$CGC</a></span>  
 
WE WANT MORE!!!!!!</div></div>"
done99,True,2019-01-15 13:47:00,43.923,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150705077-2274"">$CGC</a></span>  
 
Break $44 c'mon let's hit liftoff</div></div>"
twitty4141,True,2019-01-15 13:46:00,43.87,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150704929-2287"">$CGC</a></span> woooo</div></div>"
lastyearbeingbroke,True,2019-01-15 13:46:00,43.87,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150704895-2290"">$CGC</a></span> Lets get this 💰</div></div>"
lastyearbeingbroke,True,2019-01-15 13:45:00,43.772,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150704822-2293"">$CGC</a></span> Called out the bear xoi8ups and he blocked me, what a coward</div></div>"
Incredible_Hulk_trading,False,2019-01-15 13:45:00,43.772,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150704778-2299"">$CGC</a></span> <span><a data-event=""click"" data-for=""cashTag"" data-tip=""CRON"" href=""/symbol/CRON"" id=""CRON-150704778-2300"">$CRON</a></span> finally, looks like I get to play this the other way now.... thanks bulls</div></div>"
shortvolume,True,2019-01-15 13:45:00,43.772,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150704756-2303"">$CGC</a></span> GET IN FLOW BROKERED</div></div>"
TechGeek,True,2019-01-15 13:40:00,43.69,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150704010-2323"">$CGC</a></span> .</div></div>"
brownmario23,True,2019-01-15 13:39:00,43.666,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150703778-2326"">$CGC</a></span> real picture of the bears 🐻 🍞</div></div>"
done99,True,2019-01-15 13:38:00,43.826,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150703646-2334"">$CGC</a></span>  
 
Fire hazard. This stock straight flames</div></div>"
brownmario23,True,2019-01-15 13:38:00,43.826,"<div class=""MessageStreamView__body___2giLh""><div><span><a data-event=""click"" data-for=""cashTag"" data-tip=""CGC"" href=""/symbol/CGC"" id=""CGC-150703606-2337"">$CGC</a></span> some sexy trend line data for y’all</div></div>"
